"CODIGO","NOME","CODUOME","NOMEUO","SEDE","MORADA","LOCALIDADE","CONCELHO","DISTRITO","CP","CODDSR","CODQZP","GRUPONATUREZAINST","CICLO","FAX","URL","EMAIL","TELEFONE1","TELEFONE2"
"504440","Jardim Infantil Pestalozzi","","","N","Rua Dr. João Soares, nº 20 e 20 - B","LISBOA","Lisboa","Lisboa","1600-062","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","217970300","","ji.pestalozzi@escolas.min-edu.pt; ","217971843",""
"502870","Jardim Escola João de Deus - Estrela","","","N","Av. Alvares Cabral, 69 A","LISBOA","Lisboa","Lisboa","1250-017","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo","213962104","","","213906510",""
"504210","Jardim Escola João de Deus - Olivais","","","N","Rua Cidade Vila Cabral - Olivais Sul","LISBOA","Lisboa","Lisboa","1800-131","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","218537878","","","218530002",""
"803228","Externato A Falinha","","","N","Rua Saúl Machado Pires","POMBAL","Pombal","Leiria","3100-505","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo","236211071","","ext.afalinha@escolas.min-edu.pt; ","236218333",""
"523653","Conservatório Regional de Música da Covilhã","","","N","Rua Nuno Álvares Pereira, nº 44","COVILHÃ","Covilhã","Castelo Branco","6200-154","Centro","QZP.34","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Artistico","275322224","","cvm.covilha@escolas.min-edu.pt; ","275322432",""
"803324","Instituto Educativo do Juncal","","","N","R. de Stº António","PORTO DE MÓS","Porto de Mós","Leiria","2480-000","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","244471080","","it.educativojuncal@escolas.min-edu.pt; ","244479080",""
"501517","Jardim Escola João de Deus Alcobaça","","","N","Praça Dr. João de Deus Ramos","ALCOBAÇA","Alcobaça","Leiria","2460-053","Lisboa e Vale do Tejo","QZP.39","Privado","Pré-escolar;1º Ciclo","262582453","","","262582453",""
"803273","Externato de S. Miguel de Refojos","","","N","Praça da República - 456","CABECEIRAS DE BASTO","Cabeceiras de Basto","Braga","4860-355","Norte","QZP.08","Privado","1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","253669021","","ext.smiguelrefojos@escolas.min-edu.pt; ","253669020",""
"510257","Colégio Infantil De Nossa Senhora Do Amparo","","","N","Rua Engenheiro Camilo De Mendonça, Nº 158","MIRANDELA","Mirandela","Bragança","5370-208","Norte","QZP.13","Privado","Pré-escolar;1º Ciclo","278203467","http://www.colegioamparo.org","cl.insraamparo@escolas.min-edu.pt; ","278265357",""
"503228","Externato de Nossa Senhora da Penha de França","","","N","Travessa do Calado, n.º 26","LISBOA","Lisboa","Lisboa","1170-070","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Profissional","218130605","","ext.nsrapenhafranca@escolas.min-edu.pt; ","218140704",""
"504373","Externato das Pedralvas","","","N","Rua Maria Lamas, nº 1 - Benfica","LISBOA","Lisboa","Lisboa","1500-438","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","217620629","http://www.pedralvinhas.no.sapo.pt","ext.pedralvas@escolas.min-edu.pt; ","217620620",""
"508457","Externato Primário da Associação Pró-Infância Santo António de Lisboa","","","N","Avenida Almirante Reis Nº 38","LISBOA","Lisboa","Lisboa","1150-018","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","218145480","","ext.papisalisboa@escolas.min-edu.pt; ","218140438",""
"504580","Colégio Planalto","","","N","Rua Armindo Rodrigues, 28","LISBOA","Lisboa","Lisboa","1600-414","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","217541515","http://www.colegioplanalto.pt/","ext.planalto@escolas.min-edu.pt; ","217541530",""
"803247","Externato Paroquial de Nossa Senhora da Conceição","","","N","Largo da Academia Nacional de Belas Artes, nº 14 - 1 dto","LISBOA","Lisboa","Lisboa","1200-005","Lisboa e Vale do Tejo","QZP.45","Privado","1º Ciclo","213425599","","ext.nsradaconceicao@escolas.min-edu.pt; ","213425599",""
"501530","Colégio de Nossa Senhora de Fátima","","","N","R. Padre António, nº 11","LEIRIA","Leiria","Leiria","2400-096","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","244811894","http://www.colegiosf.com/","cl.nsrarosariofatima@escolas.min-edu.pt; ","244813519",""
"501542","Colégio Conciliar de Maria Imaculada","","","N","Rua Dr. José Alves Correia da Silva - Cruz da Areia","LEIRIA","Leiria","Leiria","2414-013","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","244832573","http://www.telepac.pt","cl.cmimaculada@escolas.min-edu.pt; ","244832576",""
"803080","Escola de Santa Clara","","","N","Rua São João de Brito - Bairro S. João de Brito","BRAGANÇA","Bragança","Bragança","5300-261","Norte","QZP.14","Privado","1º Ciclo","","","colegiodesantaclara@gmail.com; ","273300200",""
"500641","Centro Social Do Sagrado Coração De Jesus","","","N","Rua Drº Carmona E Lima, Nº 14","BRAGANÇA","Bragança","Bragança","5300-403","Norte","QZP.14","Privado","Pré-escolar;1º Ciclo","273300591","http://counter.madinfo.pt//ensino/rdescola/cscj.htm","cl.scoracaojesus@escolas.min-edu.pt; ","273300590",""
"501505","Jardim Escola João De Deus Leiria","","","N","Av. Marquês De Pombal","LEIRIA","Leiria","Leiria","2410-152","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo","244832422","","","244832422",""
"804147","Jardim do Fraldinhas","","","N","Rua Bombeiros Voluntários","LEIRIA","Leiria","Leiria","2415-713","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo","244841422","","jardimfraldinhas@escolas.min-edu.pt; ","244840010",""
"501554","Escola Pátio da Inês","","","N","Rua da Fonte dos Ingleses, nº 55 - Outeirinhos","MARINHA GRANDE","Marinha Grande","Leiria","2430-136","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo","244550430","","ji.opatiodaines@escolas.min-edu.pt; ","244569070",""
"501475","Colégio Luso Internacional do Centro - CLIC","","","N","R. D. João Pereira Venâncio","MARINHA GRANDE","Marinha Grande","Leiria","2430-000","Centro","QZP.29","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","244504305","","cl.linternacionalct@escolas.min-edu.pt; ","244503710",""
"800534","Colégio Didálvi","","","N","Lugar da Igreja","ALVITO (SÃO PEDRO)","Barcelos","Braga","4750-085","Norte","QZP.05","Privado","Secundário;1º Ciclo;2º Ciclo;3º Ciclo;Artistico","253881074","http://www.didalvi.pt","didalvi@escolas.min-edu.pt; ","253881195",""
"800448","Colégio da Casa do Menino Deus - Escola Particular e Cooperativa de 1º Ciclo","","","N","Rua Manuel Pais, 273","BARCELOS","Barcelos","Braga","4750-317","Norte","QZP.05","Privado","1º Ciclo","253825008","","cl.casameninodeus@escolas.min-edu.pt; ","253811260",""
"509243","Colégio D. Pedro V","","","N","Av. Central, 144","BRAGA","Braga","Braga","4710-229","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo","253200641","","ji.lardpedrov@escolas.min-edu.pt; ","253200640",""
"508111","Jardim Escola João De Deus De Braga","","","N","Rua Dr. Francisco Machado Owen","BRAGA","Braga","Braga","4715-020","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo","253276878","","","253276878",""
"500513","Externato ""Paulo VI""","","","N","Rua de S. Gonçalo, nº 24-30","BRAGA","Braga","Braga","4710-310","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","253208362","http://www.externatopaulovi.com","ext.paulovibraga@escolas.min-edu.pt; ","253208361",""
"803210","Externato Nossa Senhora das Graças","","","N","Quinta de Real - Apartado 51","BRAGA","Braga","Braga","4700-001","Norte","QZP.06","Privado","1º Ciclo;2º Ciclo","253623570","","ext.nsdasgracasbraga@escolas.min-edu.pt; ","253300010",""
"500616","Colégio Leonardo da Vinci","","","N","Rua Conselheiro Bento Miguel, nº 10","BRAGA","Braga","Braga","4710-306","Norte","QZP.06","Privado","2º Ciclo;Pré-escolar;1º Ciclo","253262683","","ext.leonardodavinci@escolas.min-edu.pt; ","253272149",""
"803205","Colégio Alfacoop - Externato Infante  D. Henrique","","","N","Avª Comendador Padre David - Lugar de Este","RUÍLHE","Braga","Braga","4709-008","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Artistico;Profissional","253951701","http://www.alfacoop.pt","ext.infantedhenrique@escolas.min-edu.pt; info@alfacoop.pt; ","253959000",""
"404251","Escola Artística do Conservatório de Música Calouste Gulbenkian, Braga","404251","Escola Artística do Conservatório de Música Calouste Gulbenkian, Braga","N","Rua da Fundação Gulbenkian","BRAGA","Braga","Braga","4710-394","Norte","QZP.06","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Artistico","253600549","http://www.conservatoriodebraga.pt/","direcao@cmgulbenkian.edu.gov.pt; servicos@cmgulbenkian.edu.gov.pt; ","253600540",""
"508731","Edifacoop - Coop.Ed.Indivíduo Formação e Apoio","","","N","Rua do Barrio - Lugar da Cabrita","SEQUEIRA","Braga","Braga","4705-629","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo","253339077","","edifacoop@escolas.min-edu.pt; geral@edifacoop.pt; ","253674048",""
"500604","Colégio Teresiano","","","N","R. do Taxa, nº 106","BRAGA","Braga","Braga","4710-448","Norte","QZP.06","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","253204113","http://alfarrabio.di.uminho.pt/teresiano/","cl.teresiano@escolas.min-edu.pt; ","253204110",""
"515954","Jardim de Infância do Centro Social Paroquial de Caldas da Rainha","","","N","Rua Columbano Bordalo Pinheiro N.º18","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-147","Lisboa e Vale do Tejo","QZP.39","Privado","Pré-escolar;1º Ciclo","262843941","","geral@cspcr.com; ","262843665",""
"515930","INFANCOOP","","","N","R. Manuel De Matos E Sousa 71","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-857","Lisboa e Vale do Tejo","QZP.39","Privado","Pré-escolar;1º Ciclo","262840861","http://www.infancoopcrl.blogspot.com","infancoop@escolas.min-edu.pt; ","262840860",""
"800422","Colégio Rainha Dona Leonor","","","N","Rua Luís Caldas","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-817","Lisboa e Vale do Tejo","QZP.39","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","262889419","","cl.rainhadleonor@escolas.min-edu.pt; ","262889410",""
"523045","Colégio O Brinquinho","","","N","Rua Manuel Marques, n.º 14 - Matoeira","VIDAIS","Caldas da Rainha","Leiria","2500-743","Lisboa e Vale do Tejo","QZP.39","Privado","Pré-escolar;1º Ciclo","262930105","","ji.obrinquinho@escolas.min-edu.pt; ","262939002",""
"802480","Escola Waldorf - A Oliveira","","","N","Rua da Escola Primária","BUDENS","Vila do Bispo","Faro","8650-171","Algarve","QZP.59","Privado","1º Ciclo;2º Ciclo","","https://www.escolawaldorfaoliveira.org/","","282695898",""
"802481","Escola Mais Plural","","","N","Rua do Azevinheiro nº 70, Apartado 276","VILA NOVA DE FAMALICÃO","Vila Nova de Famalicão","Braga","4760-009","Norte","QZP.07","Privado","Pré-escolar;1º Ciclo","252315611","","","252315609",""
"800536","Didáxis - Riba de Ave","","","N","Rua António Sérgio, 188 Apartado 10 - Lugar da Agra","RIBA DE AVE","Vila Nova de Famalicão","Braga","4765-181","Norte","QZP.07","Privado","1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","252900459","","coop.didaxis@escolas.min-edu.pt; ","252900450",""
"800391","Colégio Mundos de Vida","","","N","R. Carlos Moreira, nº 229","LOUSADO","Vila Nova de Famalicão","Braga","4760-683","Norte","QZP.07","Privado","1º Ciclo;2º Ciclo","","","","252499010",""
"500446","Colégio Machado Ruivo – Escolinha de Famalicão","","","N","Rua Horácio Rebelo Portela","VILA NOVA DE FAMALICÃO","Vila Nova de Famalicão","Braga","4760-156","Norte","QZP.07","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","252372325","","direcao@colegiomachadoruivo.com; ji.aevnovafamalicao@escolas.min-edu.pt; ","252372325",""
"228552","Escola Básica de Lagarinhos, Gouveia","161597","Agrupamento de Escolas de Gouveia","N","Rua das Escolas","LAGARINHOS","Gouveia","Guarda","6290-091","Centro","QZP.32","Publico","1º Ciclo","","","","238481286",""
"501062","Colégio de Nossa Senhora do Alto","","","N","Rua de Berlim","FARO","Faro","Faro","8000-278","Algarve","QZP.62","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","289882583","","cl.nsraalto@escolas.min-edu.pt; ","289824020",""
"804186","Colégio Oficina Divertida","","","N","Estrada Srª da Saúde, nº 8 Dtº","FARO","Faro","Faro","8000-500","Algarve","QZP.62","Privado","Pré-escolar;1º Ciclo","289820166","","","289820165",""
"508640","Jardim-Escola João de Deus de Faro","","","N","Avenida Dr. Júlio Filipe Almeida Carrapato","FARO","Faro","Faro","8000-081","Algarve","QZP.62","Privado","Pré-escolar;1º Ciclo","289873024","","","289806206",""
"804119","O Relógio","","","N","Rua Dr. José de Matos","FARO","Faro","Faro","8000-501","Algarve","QZP.62","Privado","Pré-escolar;1º Ciclo","289880719","","ji.casadosrapazes@escolas.min-edu.pt; ","289880710",""
"500460","Associação Cultural E Recreativa De Fornelos","","","N","Rua Da Quintã - Fornelos","FORNELOS FAF","Fafe","Braga","4820-422","Norte","QZP.08","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","253490842","http://www.acr-fornelos.pt","","253490846",""
"501256","Externato Menino Jesus","","","N","Rua Reitor Teixeira Guedes, nº 73","FARO","Faro","Faro","8000-424","Algarve","QZP.62","Privado","1º Ciclo;Pré-escolar","289801402","","ext.meninojesusfaro@escolas.min-edu.pt; ","289823601",""
"802846","Escola Regional Dr. José Dinis da Fonseca, Arrifana","","","N","Outeiro de S. Miguel","ARRIFANA GRD","Guarda","Guarda","6300-035","Centro","QZP.33","Privado","1º Ciclo;Profissional","271230679","https://www.outeiroonline.com/","esc.djdfarrifana@escolas.min-edu.pt; escregional@gmail.pt; ","271238197",""
"501128","Colégio Bambino","","","N","Estrada da Atalaia","LAGOS","Lagos","Faro","8600-281","Algarve","QZP.59","Privado","Pré-escolar;1º Ciclo;2º Ciclo","282782146","http://www.infantario-obambino.com","ji.obambino@escolas.min-edu.pt; ","282767854",""
"501360","Externato Jardim Infantil da Torraltinha","","","N","Urbanização da Torraltinha, Lote 24 e 26","LAGOS","Lagos","Faro","8600-611","Algarve","QZP.59","Privado","Pré-escolar;1º Ciclo","282769389","","ext.jitorraltinha@escolas.min-edu.pt; ","282769389",""
"800386","Colégio de S. Gonçalo","","","N","R. dos Melros, Montinhos da Luz","LUZ LGS","Lagos","Faro","8600-212","Algarve","QZP.59","Privado","Pré-escolar;1º Ciclo","282767829","http://www.csgoncalo.pt","","282767867",""
"800479","Colégio do Ave","","","N","Rua do Alto da Bandeira - Apartado 2045","GUIMARÃES","Guimarães","Braga","4835-014","Norte","QZP.07","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","253520559","http://www.colegiodoave.com","cl.ave@escolas.min-edu.pt; ","253421580",""
"800469","Colégio De Nossa Senhora Da Conceição","","","N","Rua Das Mondas, 993 Candoso (Santiago)","GUIMARÃES","Guimarães","Braga","4835-133","Norte","QZP.07","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","253420127","","geral@colegionsconceicao.pt; ","253424200",""
"501396","Colégio Internacional de Vilamoura","","","N","Sítio das Quintinhas - Apartado 856","QUARTEIRA","Loulé","Faro","8125-300","Algarve","QZP.61","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","289321388","","cl.ivilamoura@escolas.min-edu.pt; ","289303280",""
"501359","Externato ""Ti-Té""","","","N","Rua de Marachique, Lote 5","ALVOR","Portimão","Faro","8500-037","Algarve","QZP.60","Privado","Pré-escolar;1º Ciclo","282458867","","ext.tite@escolas.min-edu.pt; ","282458867",""
"800380","Colégio João Paulo II ","","","N","Edifício Escolar, Urbanização Alto Alfarrobal lote 2","PORTIMÃO","Portimão","Faro","8500-791","Algarve","QZP.60","Privado","1º Ciclo;Pré-escolar","282405549","http://www.colegiojoaopaulo2.pt","cl.joaopauloii@escolas.min-edu.pt; geral@colegiojoaopaulo2.pt; ","282405548","926758133"
"800489","Colégio do Rio","","","N","Urbanização Vale de Lagar Residence, Lote E-19","PORTIMÃO","Portimão","Faro","8500-818","Algarve","QZP.60","Privado","Pré-escolar;1º Ciclo","282480391","","cl.rio@escolas.min-edu.pt; ","282480390",""
"501311","Colégio da Penina","","","N","Urbanização da Encosta da Penina, Lote 1-27","ALVOR","Portimão","Faro","8500-329","Algarve","QZP.60","Privado","1º Ciclo;Pré-escolar","282417888","http://www.colegiodapenina.com","cl.penina@escolas.min-edu.pt; ","282417805",""
"500290","Colégio Português","","","N","Rua Nossa Srª das Necessidades, s/n Quinta do Simão","AVEIRO","Aveiro","Aveiro","3800-317","Centro","QZP.23","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","234301599","http://www.colegioportugues.edu.pt","cl.ensigest@escolas.min-edu.pt; ","234310324",""
"203385","Escola Básica de Ameixial, Loulé","145440","Agrupamento de Escolas Padre João Coelho Cabanita, Loulé","N","R. de Ameixial","AMEIXIAL","Loulé","Faro","8100-050","Algarve","QZP.61","Publico","Pré-escolar;1º Ciclo","","","","289847128",""
"225472","Escola Básica de Goldra, Loulé","145440","Agrupamento de Escolas Padre João Coelho Cabanita, Loulé","N","Goldra de Baixo","LOULÉ","Loulé","Faro","8100-245","Algarve","QZP.61","Publico","Pré-escolar;1º Ciclo","","http://www.agrupamentocabanita.edu.pt","","289462062",""
"220218","Escola Básica de Erra, Coruche","170367","Agrupamento de Escolas de Coruche","N","Rua do Convento","ERRA","Coruche","Santarém","2100-623","Lisboa e Vale do Tejo","QZP.44","Publico","1º Ciclo","","http://www.eb1-erra.rcts.pt","","243675957",""
"644687","Escola Básica n.º 3 de Vendas Novas","135410","Agrupamento de Escolas de Vendas Novas","N","Rua Estevão de Almeida, n.º 2","VENDAS NOVAS","Vendas Novas","Évora","7080-079","Alentejo","QZP.51","Publico","1º Ciclo","","","","265892891",""
"290350","Escola Básica de Galamares, Sintra","172455","Agrupamento de Escolas Monte da Lua, Sintra","N","Rua da Liberdade","SINTRA","Sintra","Lisboa","2710-022","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","219233623","http://www.eb1-galamares.rcts.pt","","219233623",""
"223864","Escola Básica de Foros do Galeado, Odemira","130333","Agrupamento de Escolas de Vila Nova de Milfontes, Odemira","N","Foros do Galeado","VILA NOVA DE MILFONTES","Odemira","Beja","7645-036","Alentejo","QZP.57","Publico","Pré-escolar;1º Ciclo","","","","283998403",""
"282765","Escola Básica de Vermiosa, Figueira de Castelo Rodrigo","160714","Agrupamento de Escolas de Figueira de Castelo Rodrigo","N","Rua da Escola","VERMIOSA","Figueira de Castelo Rodrigo","Guarda","6440-261","Centro","QZP.31","Publico","1º Ciclo","","","","271366922",""
"267326","Escola Básica de Póvoa do Veado, Castro Daire","161718","Agrupamento de Escolas de Castro Daire","N","Rua da Escola, Povoa Do Veado","RERIZ","Castro Daire","Viseu","3600-581","Centro","QZP.21","Publico","1º Ciclo","","","","",""
"285766","Escola Básica dos Foros de Salvaterra e da Várzea Fresca, Salvaterra de Magos","170665","Agrupamento de Escolas de Salvaterra de Magos","N","Travessa da Pedreira, 2","FOROS DE SALVATERRA","Salvaterra de Magos","Santarém","2120-216","Lisboa e Vale do Tejo","QZP.44","Publico","Pré-escolar;1º Ciclo","","","","263501506",""
